,time,user,session,userAgent,screenWidth,screenHeight,windowWidth,windowHeight,resolution,graph,position,scenario,story,globalPosition,minTime,timeDelta
17700,1549984652484,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9485714285714286,juxtaposed-animated,demographics,,1549984645581,6.903
17701,1549984652486,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.88,juxtaposed-animated,demographics,3.88,1549984645581,6.905
17702,1549984652514,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.12990196078431376,juxtaposed-animated,demographics,0.12990196078431376,1549984645581,6.933
17703,1549984652518,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9464285714285714,juxtaposed-animated,demographics,,1549984645581,6.937
17704,1549984652519,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.875,juxtaposed-animated,demographics,3.875,1549984645581,6.938
17705,1549984652547,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.12950980392156866,juxtaposed-animated,demographics,0.12950980392156866,1549984645581,6.966
17706,1549984652551,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9435714285714286,juxtaposed-animated,demographics,,1549984645581,6.97
17707,1549984652553,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.8683333333333333,juxtaposed-animated,demographics,3.868333333333333,1549984645581,6.972
17708,1549984652581,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.12931372549019607,juxtaposed-animated,demographics,0.12931372549019607,1549984645581,7.0
17709,1549984652584,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9421428571428572,juxtaposed-animated,demographics,,1549984645581,7.003
17710,1549984652587,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.865,juxtaposed-animated,demographics,3.865,1549984645581,7.006
17711,1549984652647,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1292156862745098,juxtaposed-animated,demographics,0.1292156862745098,1549984645581,7.066
17712,1549984652651,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9414285714285714,juxtaposed-animated,demographics,,1549984645581,7.07
17713,1549984652653,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.8633333333333333,juxtaposed-animated,demographics,3.8633333333333333,1549984645581,7.072
17714,1549984652714,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.12931372549019607,juxtaposed-animated,demographics,0.12931372549019607,1549984645581,7.133
17715,1549984652717,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9421428571428572,juxtaposed-animated,demographics,,1549984645581,7.136
17716,1549984652719,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.865,juxtaposed-animated,demographics,3.865,1549984645581,7.138
17717,1549984652747,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.12950980392156866,juxtaposed-animated,demographics,0.12950980392156866,1549984645581,7.166
17718,1549984652750,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9435714285714286,juxtaposed-animated,demographics,,1549984645581,7.169
17719,1549984652753,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.8683333333333333,juxtaposed-animated,demographics,3.868333333333333,1549984645581,7.172
17720,1549984652781,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13,juxtaposed-animated,demographics,0.13,1549984645581,7.2
17721,1549984652785,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9471428571428572,juxtaposed-animated,demographics,,1549984645581,7.204
17722,1549984652786,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.8766666666666667,juxtaposed-animated,demographics,3.876666666666667,1549984645581,7.205
17723,1549984652812,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13127450980392158,juxtaposed-animated,demographics,0.13127450980392158,1549984645581,7.231
17724,1549984652815,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9564285714285714,juxtaposed-animated,demographics,,1549984645581,7.234
17725,1549984652816,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.8983333333333333,juxtaposed-animated,demographics,3.8983333333333334,1549984645581,7.235
17726,1549984652847,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1327450980392157,juxtaposed-animated,demographics,0.1327450980392157,1549984645581,7.266
17727,1549984652849,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9671428571428572,juxtaposed-animated,demographics,,1549984645581,7.268
17728,1549984652851,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9233333333333332,juxtaposed-animated,demographics,3.9233333333333333,1549984645581,7.27
17729,1549984652880,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13441176470588234,juxtaposed-animated,demographics,0.13441176470588234,1549984645581,7.299
17730,1549984652882,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9792857142857144,juxtaposed-animated,demographics,,1549984645581,7.301
17731,1549984652885,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9516666666666668,juxtaposed-animated,demographics,3.9516666666666667,1549984645581,7.304
17732,1549984652915,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1357843137254902,juxtaposed-animated,demographics,0.1357843137254902,1549984645581,7.334
17733,1549984652921,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9892857142857144,juxtaposed-animated,demographics,,1549984645581,7.34
17734,1549984652922,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.975,juxtaposed-animated,demographics,3.975,1549984645581,7.341
17735,1549984652948,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13647058823529412,juxtaposed-animated,demographics,0.13647058823529412,1549984645581,7.367
17736,1549984652952,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9942857142857144,juxtaposed-animated,demographics,,1549984645581,7.371
17737,1549984652954,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9866666666666668,juxtaposed-animated,demographics,3.986666666666667,1549984645581,7.373
17738,1549984652981,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1373529411764706,juxtaposed-animated,demographics,0.1373529411764706,1549984645581,7.4
17739,1549984652984,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.00011363636363636365,juxtaposed-animated,demographics,4.000113636363636,1549984645581,7.403
17740,1549984653014,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1376470588235294,juxtaposed-animated,demographics,0.1376470588235294,1549984645581,7.433
17741,1549984653017,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0004545454545454546,juxtaposed-animated,demographics,4.000454545454545,1549984645581,7.436
17742,1549984653048,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1377450980392157,juxtaposed-animated,demographics,0.1377450980392157,1549984645581,7.467
17743,1549984653051,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0005681818181818183,juxtaposed-animated,demographics,4.000568181818182,1549984645581,7.47
17744,1549984653081,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13794117647058826,juxtaposed-animated,demographics,0.13794117647058826,1549984645581,7.5
17745,1549984653084,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0007954545454545455,juxtaposed-animated,demographics,4.000795454545455,1549984645581,7.503
17746,1549984653113,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13852941176470587,juxtaposed-animated,demographics,0.13852941176470587,1549984645581,7.532
17747,1549984653116,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0014772727272727272,juxtaposed-animated,demographics,4.001477272727273,1549984645581,7.535
17748,1549984653146,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13901960784313724,juxtaposed-animated,demographics,0.13901960784313724,1549984645581,7.565
17749,1549984653149,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.002045454545454545,juxtaposed-animated,demographics,4.0020454545454545,1549984645581,7.568
17750,1549984653180,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13941176470588235,juxtaposed-animated,demographics,0.13941176470588235,1549984645581,7.599
17751,1549984653183,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0025,juxtaposed-animated,demographics,4.0025,1549984645581,7.602
17752,1549984653213,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14,juxtaposed-animated,demographics,0.14,1549984645581,7.632
17753,1549984653217,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.003181818181818182,juxtaposed-animated,demographics,4.003181818181818,1549984645581,7.636
17754,1549984653247,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14058823529411765,juxtaposed-animated,demographics,0.14058823529411765,1549984645581,7.666
17755,1549984653251,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0038636363636363642,juxtaposed-animated,demographics,4.003863636363636,1549984645581,7.67
17756,1549984653279,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14107843137254902,juxtaposed-animated,demographics,0.14107843137254902,1549984645581,7.698
17757,1549984653283,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.004431818181818182,juxtaposed-animated,demographics,4.004431818181819,1549984645581,7.702
17758,1549984653313,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14147058823529413,juxtaposed-animated,demographics,0.14147058823529413,1549984645581,7.732
17759,1549984653317,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.004886363636363637,juxtaposed-animated,demographics,4.004886363636364,1549984645581,7.736
17760,1549984653347,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14186274509803926,juxtaposed-animated,demographics,0.14186274509803926,1549984645581,7.766
17761,1549984653350,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.005340909090909091,juxtaposed-animated,demographics,4.005340909090909,1549984645581,7.769
17762,1549984657081,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1415686274509804,juxtaposed-animated,demographics,0.1415686274509804,1549984645581,11.5
17763,1549984657086,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.005,juxtaposed-animated,demographics,4.005,1549984645581,11.505
17764,1549984657114,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.14049019607843138,juxtaposed-animated,demographics,0.14049019607843138,1549984645581,11.533
17765,1549984657117,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.00375,juxtaposed-animated,demographics,4.00375,1549984645581,11.536
17766,1549984657180,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1377450980392157,juxtaposed-animated,demographics,0.1377450980392157,1549984645581,11.599
17767,1549984657183,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,demographics,0.0005681818181818183,juxtaposed-animated,demographics,4.000568181818182,1549984645581,11.602
17768,1549984657214,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13666666666666666,juxtaposed-animated,demographics,0.13666666666666666,1549984645581,11.633
17769,1549984657217,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9957142857142856,juxtaposed-animated,demographics,,1549984645581,11.636
17770,1549984657219,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.99,juxtaposed-animated,demographics,3.99,1549984645581,11.638
17771,1549984657248,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.13598039215686275,juxtaposed-animated,demographics,0.13598039215686275,1549984645581,11.667
17772,1549984657251,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9907142857142858,juxtaposed-animated,demographics,,1549984645581,11.67
17773,1549984657254,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,highlight-demographics,0.9783333333333334,juxtaposed-animated,demographics,3.9783333333333335,1549984645581,11.673
17774,1549984657280,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,gender,0.1353921568627451,juxtaposed-animated,demographics,0.1353921568627451,1549984645581,11.699
17775,1549984657283,1549380190312-0.2kbsyv4tmcv,1549984621996-0.9xjmsaz4gvc,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:65.0) Gecko/20100101 Firefox/65.0,2560,1440,1680,1211,2.0,empty-demographics,0.9864285714285714,juxtaposed-animated,demographics,,1549984645581,11.702
